f_id,f_ori_name,f_eng_name,langual,f_origen,edible_portion
797,"Bacalao, salado, remojado, crudo","Cod, salted, steeped, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1842 C0268 E0152 F0003 G0036 H0148 H0173 J0103 K0017 M0001 N0001 P0024 R0212 R0495 Z0056 Z0112,BEDCA,1.000000
798,"Bígaro, hervido","Periwinkle, boiled",A0267 A0460 A0634 A0717 A0727 A0752 A0801 B2925 C0243 E0150 F0014 G0014 H0367 J0003 K0003 M0003 N0003 P0024 R0212 R0495 Z0062 Z0112,BEDCA,0.840000
799,"Bogavante, hervido","Lobster, boiled",A0267 A0460 A0634 A0717 A0727 A0750 A0801 B1505 C0265 E0150 F0014 G0014 H0367 J0001 K0003 M0003 N0001 P0024 R0212 R0495 Z0062 Z0112,BEDCA,0.600000
800,"Bonito del norte, al vapor","Albacore, steamed",A0267 A0460 A0634 A0717 A0727 A0747 A0804 B1792 C0265 E0152 F0014 G0015 H0151 H0212 H0341 H0367 J0003 K0003 M0165 N0042 P0024 R0212 R0495 Z0058 Z0109,BEDCA,1.000000
801,"Bonito del norte, enlatado en aceite de soja","Albacore, canned, soybean oil",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1792 C0267 E0125 F0014 G0001 H0342 H0367 J0123 K0021 M0175 M0204 N0042 P0024 R0212 R0495 Z0058 Z0112,BEDCA,1.000000
802,"Bonito, enlatado en aceite, escurrido","Albacore, canned in oil, drained",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1792 C0268 E0122 F0014 G0001 H0200 H0229 H0341 H0367 J0123 K0040 M0175 M0204 N0042 P0024 R0212 R0495 Z0058 Z0112,BEDCA,1.000000
803,"Breca, cruda","Pandora, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B2871 C0265 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0062 Z0215,BEDCA,1.000000
804,"Caballa, al horno","Mackerel, baked",A0267 A0460 A0634 A0717 A0727 A0747 A0804 B1571 C0268 E0131 F0014 G0005 H0151 H0200 H0212 H0341 H0367 J0003 K0003 M0182 N0042 P0024 R0212 R0497 Z0062 Z0109,BEDCA,1.000000
805,"Caballa, enlatada en aceite, escurrida","Mackerel, canned in oil, drained",A0267 A0460 A0634 A0667 A0717 A0727 A0802 B1571 C0125 E0152 F0014 G0001 H0200 H0227 H0263 H0367 J0123 K0040 M0175 M0204 N0042 P0024 R0212 R0497 Z0062 Z0112,BEDCA,1.000000
806,"Cabracho o rascacio, crudo","Red rockfish, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B2900 C0265 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0495 Z0059 Z0112,BEDCA,0.990000
807,"Calamar, crudo","Squid, raw",A0156 A0460 A0634 A0717 A0727 A0752 A0802 B1205 C0268 E0151 F0003 G0003 H0001 J0136 K0001 M0001 N0001 P0024 R0212 R0497 Z0056 Z0112,BEDCA,0.700000
810,"Cangrejo, en conserva","Crayfish, canned",A0267 A0460 A0634 A0717 A0727 A0750 A0801 B2686 C0268 E0152 F0014 G0001 H0001 J0123 K0011 M0001 N0023 P0024 R0212 R0497 Z0062 Z0112,BEDCA,1.000000
811,"Carpa, al horno","Carp, baked",A0267 A0460 A0634 A0717 A0727 A0745 A0804 B1228 C0265 E0150 F0014 G0005 H0151 H0212 H0341 H0349 J0003 K0003 M0274 N0001 P0024 R0212 R0497 Z0062 Z0109,BEDCA,0.900000
812,"Carpa, cruda","Carp, raw",A0267 A0460 A0634 A0717 A0727 A0745 A0802 B1228 C0173 E0150 F0003 G0003 H0003 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0062 Z0112,BEDCA,0.710000
815,"Dorada, cruda","Gilt-head bream, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B2388 C0243 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0062 Z0215,BEDCA,0.700000
816,"Gamba quisquilla, congelada","Shrimp, frozen, raw",A0267 A0460 A0634 A0717 A0727 A0771 A0801 B1237 C0173 E0131 F0003 G0003 H0001 J0136 K0001 M0001 N0001 P0024 R0212 R0497 Z0062 Z0112,BEDCA,1.000000
817,"Gamba roja, cruda","Red shrimp, frozen, peeled, raw",A0267 A0460 A0634 A0717 A0727 A0771 A0801 B2614 C0268 E0151 F0003 G0003 H0003 J0136 K0003 M0001 N0001 P0024 R0212 R0497 Z0062 Z0112,BEDCA,0.470000
818,"Jurel, crudo","Horse mackerel, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1166 C0265 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0062 Z0112 Z0215,BEDCA,0.710000
820,"Lenguado, al horno","Sole, baked",A0267 A0460 A0634 A0717 A0727 A0747 A0804 B1878 C0266 E0151 F0014 G0005 H0212 H0229 H0341 H0367 J0003 K0003 M0182 N0042 P0024 R0212 R0497 Z0056 Z0110,BEDCA,0.650000
821,"Lija, cruda","Dogfish, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1911 C0265 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0062 Z0215,BEDCA,1.000000
822,"Lucio, al horno","Pike, baked",A0267 A0460 A0634 A0717 A0727 A0745 A0804 B1293 C0265 E0150 F0014 G0005 H0229 H0341 H0367 J0003 K0003 M0176 N0043 P0024 R0212 R0497 Z0062 Z0109,BEDCA,0.650000
823,"Mejillón, en conserva, al natural","Mussel, canned in brine",A0267 A0460 A0634 A0667 A0717 A0727 A0801 B1223 C0173 E0150 F0014 G0001 H0148 H0367 J0123 K0017 M0204 M0292 N0042 P0024 R0212 R0497 Z0062 Z0112,BEDCA,1.000000
824,"Mejillón, hervido","Mussel, boiled",A0267 A0460 A0634 A0717 A0727 A0752 A0804 B1223 C0173 E0150 F0014 G0014 H0148 H0362 H0367 J0003 K0003 M0165 N0042 P0024 R0212 R0497 Z0062 Z0110,BEDCA,0.200000
825,"Merluza, congelada, cruda","Hake, frozen, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1840 C0265 E0131 F0003 G0003 H0003 J0136 K0003 M0001 N0001 P0024 R0212 R0497 Z0056 Z0112 Z0215,BEDCA,0.700000
826,"Mero, crudo","Grouper, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1496 C0265 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0056 Z0215,BEDCA,0.570000
827,"Mújol, al horno","Thicklip grey mullet, baked",A0267 A0460 A0634 A0717 A0727 A0747 A0804 B1783 C0268 E0131 F0014 G0005 H0212 H0229 H0341 H0367 J0003 K0003 M0182 N0042 P0024 R0212 R0497 Z0062 Z0109,BEDCA,0.520000
828,"Mújol, crudo","Thicklip grey mullet, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0801 B1783 C0265 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0062 Z0112 Z0215,BEDCA,0.490000
829,"Ostra, cruda","Oyster, raw",A0267 A0460 A0634 A0717 A0727 A0752 A0801 B1224 C0173 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0061 Z0112,BEDCA,0.150000
830,"Palometa, cruda","Derbio, frozen, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B2490 C0265 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0061 Z0112,BEDCA,0.600000
831,"Perca, al horno","Perch, baked",A0267 A0460 A0634 A0717 A0727 A0745 A0804 B1557 C0265 E0150 F0014 G0005 H0212 H0229 H0341 H0367 J0003 K0003 M0182 N0042 P0024 R0212 R0497 Z0061 Z0109,BEDCA,0.610000
832,"Perca, cruda","Perch, raw",A0267 A0460 A0634 A0717 A0727 A0745 A0802 B1557 C0265 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0061 Z0215,BEDCA,1.000000
834,"Pescadilla, rebozada en harina, frita","Whiting, coated in batter, fried",A0267 A0460 A0634 A0717 A0727 A0747 A0804 B1840 C0265 E0152 F0014 G0029 H0186 H0319 H0341 H0367 J0003 K0003 M0151 N0041 P0024 R0212 R0497 Z0056 Z0109,BEDCA,0.850000
835,"Pez espada, crudo","Swordfish, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1427 C0267 E0122 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0062 Z0112,BEDCA,0.940000
836,"Platija, al vapor","Wide-eyed flounder, steamed",A0267 A0460 A0634 A0717 A0727 A0747 A0804 B1861 C0267 E0131 F0014 G0021 G0022 H0148 H0212 H0229 H0341 H0367 J0003 K0017 M0151 N0041 P0024 R0212 R0497 Z0061 Z0109,BEDCA,0.800000
837,"Platija, cruda","Wide-eyed flounder, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1861 C0265 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0061 Z0215,BEDCA,1.000000
838,"Rape, a la parrilla","Monkfish, grilled",A0267 A0460 A0634 A0717 A0727 A0747 A0804 B2401 C0268 E0152 F0014 G0006 H0151 H0212 H0341 H0367 J0003 K0003 M0001 N0041 P0024 R0212 R0497 Z0056 Z0110,BEDCA,0.730000
839,"Salema, cruda","Salema, raw",A0267 A0460 A0634 A0717 A0727 A0749 A0802 B1581 C0265 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0061 Z0215,BEDCA,1.000000
843,"Tenca, cruda","Tench, raw",A0267 A0460 A0634 A0717 A0727 A0745 A0802 B1906 C0265 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0061 Z0215,BEDCA,1.000000
844,"Trucha, ahumada","Trout, smoked",A0267 A0460 A0634 A0666 A0717 A0727 A0802 B1258 C0268 E0145 F0001 G0003 H0118 H0173 J0106 K0003 M0001 N0001 P0024 R0212 R0497 Z0060 Z0112,BEDCA,1.000000
846,"Vieja, cruda","Parrot fish, raw",A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1581 C0265 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0061 Z0215,BEDCA,1.000000
847,"Volador, crudo","Flying fish, raw",A0267 A0460 A0634 A0717 A0727 A0752 A0802 B2116 C0173 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0061 Z0215,BEDCA,0.700000
849,"Soja, germinada, en conserva","Soybean, sprouts, canned",A0152 A0455 A0629 A0663 A0704 A0730 A0831 B1452 C0183 E0131 F0014 G0001 H0148 H0367 J0123 K0017 M0001 N0001 P0024 R0212 R0497 Z0052 Z0112,BEDCA,1.000000
850,"Cebollino, crudo","Chive, raw",A0152 A0455 A0629 A0682 A0705 A0731 A0826 B1478 C0150 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
852,"Col rizada, cruda","Savoy cabbage, raw",A0152 A0455 A0629 A0675 A0705 A0731 A0826 B2415 C0151 E0150 F0003 G0003 H0003 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205 Z0215,BEDCA,1.000000
855,"Salsa vinagreta, con aceite de oliva","Vinaigrette sauce, with olive oil",A0286 A0463 A0637 A0663 A0722 A0735 A0862 B1299 C0167 E0135 F0014 G0001 H0200 H0227 H0263 H0341 H0367 J0123 K0001 M0001 N0001 P0024 R0212 Z0215,BEDCA,1.000000
856,"Salsa siciliana, picante","Sicilian sauce, hot",A0286 A0463 A0637 A0663 A0722 A0735 A0862 B1276 C0137 E0119 F0014 G0001 H0153 H0212 H0227 H0263 H0367 J0123 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
857,Salsa napolitana,Napolitana sauce,A0286 A0463 A0637 A0663 A0722 A0735 A0862 B1276 C0167 E0119 F0014 G0025 H0158 H0212 H0227 H0367 J0123 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
858,Salsa carbonara,Carbonara sauce,A0286 A0463 A0637 A0667 A0722 A0735 A0862 B1201 C0195 E0119 F0014 G0001 H0143 H0185 H0191 H0227 H0263 H0296 H0349 H0367 J0123 K0001 M0001 N0001 P0024 R0212 Z0215,BEDCA,1.000000
859,"Coliflor, congelada, cruda","Cauliflower, frozen, raw",A0152 A0455 A0629 A0675 A0705 A0731 A0826 B1094 C0237 E0151 F0003 G0003 H0001 J0136 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205 Z0215,BEDCA,1.000000
861,"Espinaca, picada, congelada, cruda","Spinach, frozen, raw",A0152 A0455 A0629 A0678 A0705 A0731 A0826 B1420 C0200 E0152 F0003 G0003 H0001 J0136 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
865,Salsa al roquefort,Roquefort sauce,A0286 A0463 A0637 A0667 A0722 A0735 A0862 B1201 C0235 E0119 F0014 G0001 H0117 H0143 H0148 H0227 H0263 H0367 J0123 K0001 M0001 N0001 P0024 R0212 Z0215,BEDCA,1.000000
866,Sal de mar,Sea salt,A0134 A0463 A0637 A0662 A0722 A0735 A0853 B1655 C0005 E0143 F0001 G0003 H0189 H0368 J0001 K0003 M0172 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
870,"Patatas chips, ""lights""","Potato crips, low calorie",A0228 A0455 A0629 A0663 A0706 A0731 A0829 B1218 C0240 E0145 F0014 G0029 H0173 H0263 J0001 K0003 M0144 M0197 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
871,"Palomitas de maíz, sin aceite, sin sal","Pop corn, without oil, without salt",A0125 A0457 A0631 A0662 A0722 A0729 A0812 B1454 C0133 E0131 F0014 G0009 H0138 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0109 Z0205,BEDCA,1.000000
872,"Menta, fresca","Mint, fresh",A0300 A0455 A0629 A0688 A0705 A0731 A0857 B1267 C0200 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,BEDCA,1.000000
873,"Mayonesa, aceite de soja","Mayonnaise, soybean oil",A0136 A0463 A0637 A0722 A0735 A0765 A0859 B1452 C0307 E0119 F0014 G0001 H0146 H0148 H0157 H0185 H0200 H0229 H0367 J0123 K0003 M0132 M0215 N0040 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
874,"Mayonesa, aceite de oliva","Mayonnaise, olive oil, home-prepared",A0136 A0463 A0637 A0722 A0735 A0765 A0859 B1299 C0190 E0119 F0014 G0001 H0186 H0229 H0362 H0367 J0131 K0003 M0001 N0001 P0024 R0212 R0497 Z0109,BEDCA,1.000000
875,"Galletas saladas, con queso","Cookies, salted, with cheese",A0242 A0457 A0631 A0722 A0735 A0768 A0866 B1324 C0208 E0136 F0014 G0005 H0117 H0143 H0146 H0151 H0367 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
876,"Flan de huevo, bajo en calorías","Caramel custard cream, diet",A0219 A0461 A0635 A0667 A0722 A0725 A0790 B1201 C0005 E0119 F0014 G0001 H0108 H0148 H0150 H0184 H0186 J0123 K0001 M0172 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
877,Crema de vainilla y mousse de chocolate,Vanilla cream and chocolate mousse,A0123 A0467 A0641 A0722 A0733 A0776 A0782 B1201 C0235 E0119 F0014 G0003 H0146 H0148 H0158 H0184 H0228 H0231 J0123 K0003 M0188 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
878,"Judía verde, congelada, cruda","Green bean, frozen, raw",A0152 A0455 A0629 A0650 A0705 A0731 A0826 B1371 C0169 E0111 F0003 G0003 H0003 J0136 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
879,"Maíz, en mazorca, congelado, crudo","Corn, on the cob, frozen, raw",A0125 A0457 A0631 A0683 A0696 A0729 A0812 B1232 C0101 E0131 F0003 G0003 H0001 J0136 K0001 M0001 N0001 R0212 R0497 Z0112 Z0205,BEDCA,0.700000
880,"Nabo, pelado, crudo","Turnip, peeled, raw",A0152 A0455 A0629 A0650 A0705 A0731 A0829 B1238 C0240 E0151 F0003 G0003 H0003 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,0.730000
881,"Níscalo, crudo","Milk cap, raw",A0152 A0455 A0629 A0650 A0705 A0731 A0826 B2740 C0258 E0150 F0003 G0003 H0003 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,0.550000
882,"Palmito, en conserva","Palm heart, canned",A0152 A0455 A0629 A0682 A0705 A0731 A0826 B1057 C0101 E0152 F0014 G0014 H0148 H0367 J0123 K0017 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
883,"Patata, frita con aceite s/e, sin sal","Potato, fried in oil unspecified, without salt",A0152 A0455 A0629 A0681 A0706 A0731 A0830 B1218 C0240 E0107 F0014 G0029 H0263 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0111 Z0205,BEDCA,1.000000
884,"Patata, salteada con aceite girasol","Potato, sauteed, with sunflowerseed oil",A0152 A0455 A0629 A0681 A0706 A0731 A0830 B1218 C0240 E0140 F0014 G0027 H0347 H0367 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0109 Z0205,BEDCA,1.000000
886,"Puré de patata y queso, en copos","Mashed potato and cheese, flakes",A0152 A0467 A0641 A0663 A0722 A0735 A0829 B1218 C0240 E0122 F0001 G0003 H0138 H0143 H0186 H0227 H0367 J0116 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
887,"Puré, de patata, con leche","Mashed potato with milk, flakes",A0152 A0467 A0641 A0663 A0722 A0735 A0829 B1218 C0240 E0122 F0001 G0003 H0138 H0184 H0212 H0227 J0116 K0001 M0001 N0001 P0024 R0212 R0497 Z0109 Z0112 Z0205,BEDCA,1.000000
888,"Puré de patata, con verduras, en copos","Mashed potato with vegetables, flakes",A0152 A0467 A0641 A0663 A0722 A0735 A0829 B1218 C0240 E0122 F0001 G0003 H0138 H0212 H0227 J0116 K0027 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
891,"Tapioca, hervida","Tapioca, boiled",A0152 A0455 A0629 A0681 A0706 A0731 A0826 B1352 C0203 E0106 F0014 G0014 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0052 Z0215,BEDCA,1.000000
892,"Tomate, maduro, puré","Tomato, ripe, puree",A0152 A0455 A0629 A0663 A0705 A0731 A0826 B1276 C0167 E0110 F0014 G0001 H0001 J0123 K0001 M0001 N0001 P0024 R0212 R0497 Z0052 Z0112,BEDCA,1.000000
893,Almidón de arroz,Rice starch,A0149 A0457 A0631 A0662 A0696 A0729 A0814 B1322 C0203 E0106 F0003 G0003 H0134 H0138 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,BEDCA,1.000000
894,"Trufa, cruda","Truffle, raw",A0152 A0455 A0629 A0650 A0705 A0731 A0826 B1387 C0296 E0150 F0003 G0003 H0003 J0001 K0001 M0001 N0001 P0024 R0212 Z0205 Z0215,BEDCA,1.000000
895,Almidón de trigo,Wheat starch,A0149 A0457 A0631 A0662 A0696 A0729 A0812 B1312 C0203 E0106 F0003 G0003 H0134 H0138 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,BEDCA,1.000000
896,"Almendra, cruda","Almond, raw",A0260 A0455 A0629 A0652 A0703 A0730 A0823 B1272 C0133 E0131 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,BEDCA,0.550000
897,"Almendra, frita, salada","Almond, fried, salted",A0260 A0455 A0629 A0652 A0703 A0730 A0823 B1272 C0133 E0151 F0014 G0025 H0173 H0263 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
898,"Alubia blanca, en conserva","White bean, canned",A0152 A0455 A0629 A0679 A0704 A0730 A0831 B1567 C0133 E0150 F0014 G0014 H0148 H0367 J0123 K0017 M0194 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
899,"Alubia blanca, seca, cruda","White bean, dried, raw",A0152 A0455 A0629 A0679 A0704 A0730 A0831 B1567 C0133 E0150 F0003 G0003 H0138 J0116 J0123 K0003 M0001 N0001 P0024 R0212 R0497 Z0052 Z0215,BEDCA,1.000000
900,"Alubia negra, seca, remojada, hervida","Pinto bean, dried, steeped, boiled",A0152 A0455 A0629 A0679 A0704 A0730 A0831 B1368 C0133 E0131 F0014 G0014 G0036 H0138 J0116 K0001 M0001 N0001 P0024 R0212 R0497 Z0052 Z0112,BEDCA,1.000000
901,Crema de coco,Coconut cream,A0148 A0467 A0641 A0722 A0724 A0776 A0782 B1201 C0235 E0119 F0014 G0014 H0147 H0158 H0184 H0185 J0131 K0003 M0273 N0040 P0024 R0212 R0497 Z0112,BEDCA,1.000000
902,"Crema de chocolate, baja en calorías","Chocolate cream, low calorie",A0272 A0467 A0641 A0663 A0722 A0733 A0839 B1318 C0001 E0119 F0014 G0003 H0157 H0158 H0184 H0227 H0231 H0248 J0123 K0003 M0187 M0194 N0036 P0024 R0212 R0497 Z0112,BEDCA,1.000000
903,Crema de chocolate y nata,Chocolate and cream pudding,A0272 A0467 A0641 A0663 A0722 A0733 A0839 B1318 C0001 E0119 F0014 G0003 H0158 H0165 H0184 H0231 H0247 H0296 J0123 K0003 M0187 M0194 N0036 P0024 R0212 R0497 Z0112,BEDCA,1.000000
904,"Arroz integral, crudo","Rice, brown, raw",A0125 A0457 A0631 A0696 A0729 A0814 B1322 C0133 E0150 F0003 G0003 H0003 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
907,"Leche condensada, entera, con azúcar","Milk, whole, condensed, with sugar",A0148 A0452 A0626 A0719 A0724 A0740 A0779 B1201 C0235 E0139 F0018 G0003 H0136 H0138 J0135 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
908,"Coco, desecado","Coconut, dried",A0260 A0467 A0629 A0703 A0730 A0756 A0834 B1536 C0208 E0100 F0001 G0003 H0138 J0144 K0003 M0001 N0001 P0024 R0212 R0495 Z0112 Z0205,BEDCA,1.000000
909,"Coco, fresco","Coconut, raw",A0260 A0467 A0629 A0652 A0703 A0730 A0823 B1536 C0208 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0112 Z0205,BEDCA,0.710000
911,Leche de coco,Coconut milk,A0112 A0465 A0667 A0709 A0734 A0840 B1536 C0208 E0109 F0014 G0003 H0148 J0123 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
912,"Leche en polvo, semidesnatada","Milk, semi-skimmed, dried",A0148 A0452 A0626 A0719 A0724 A0740 A0781 B1201 C0235 E0106 F0018 G0003 H0138 H0247 J0116 K0003 M0147 N0042 P0024 P0039 R0212 R0497 Z0112,BEDCA,1.000000
913,Leche merengada,"Milk, whipped",A0148 A0452 A0626 A0719 A0724 A0740 A0780 B1201 C0235 E0123 F0018 G0014 H0100 H0158 H0205 J0135 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
914,"Frambuesa, cruda","Raspberry, raw",A0143 A0455 A0629 A0671 A0707 A0732 A0833 B1494 C0140 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,0.730000
915,"Leche, desnatada, pasteurizada","Milk, skimmed, pasteurized",A0148 A0452 A0626 A0719 A0724 A0740 A0780 B1201 C0235 E0123 F0018 G0003 H0248 J0135 K0003 M0001 N0001 P0039 R0212 R0497 Z0112,BEDCA,1.000000
916,"Leche, semidesnatada, pasteurizada","Milk, semi-skimmed, pasteurized",A0148 A0452 A0626 A0719 A0724 A0740 A0780 B1201 C0235 E0123 F0018 G0003 H0247 J0135 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
917,"Mousse de queso fresco, con frutas","Mousse, cottage cheese, with fruits",A0185 A0452 A0626 A0720 A0724 A0776 A0786 B1201 C0113 E0134 F0018 G0003 H0117 H0136 H0147 H0178 J0136 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
918,"Mousse de queso fresco, desnatado, azucarado","Mousse, cottage cheese, skimmed, with sugar",A0185 A0452 A0626 A0720 A0724 A0776 A0786 B1201 C0113 E0119 F0018 G0003 H0136 H0178 H0248 J0136 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
919,"Mousse de queso fresco, desnatado, con frutas","Mousse, cottage cheese, skimmed, with fruit",A0185 A0452 A0626 A0720 A0724 A0776 A0786 B1201 C0113 E0134 F0018 G0003 H0136 H0147 H0178 H0248 J0136 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
920,"Mousse de yogur, con frutas","Yogurt mousse, with fruits",A0101 A0452 A0626 A0721 A0724 A0776 A0783 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0158 H0165 H0178 H0184 H0227 H0263 H0296 J0123 K0003 M0187 N0036 P0024 R0212 R0497 Z0112,BEDCA,1.000000
921,"Mousse de yogur, natural","Yogurt mousse, plain",A0101 A0452 A0626 A0721 A0724 A0776 A0783 B1201 C0235 E0119 F0014 G0003 H0101 H0158 H0165 H0178 H0184 H0263 H0296 J0123 K0003 M0187 N0036 P0024 R0212 R0497 Z0112,BEDCA,1.000000
922,"Anacardo, crudo","Cashew nut, raw",A0260 A0467 A0629 A0652 A0703 A0730 A0823 B1221 C0155 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0001 Z0205 Z0215,BEDCA,1.000000
923,"Nata, líquida, para cocinar, 18% de grasa","Cream, 18 % fat, uht",A0148 A0453 A0627 A0721 A0724 A0773 A0778 B1201 C0160 E0123 F0014 G0003 H0001 J0135 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA,1.000000
924,"Petit suïsse, cereales y fruta","Petit-suisse type cheese, with cereal and fruit",A0185 A0452 A0626 A0721 A0724 A0776 A0783 B1201 C0245 E0134 F0018 G0003 H0101 H0136 H0147 H0152 H0227 H0296 J0109 J0131 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
925,"Cacahuete, frito, salado","Peanut, fried, salted",A0260 A0455 A0629 A0652 A0703 A0730 A0824 B1337 C0155 E0151 F0014 G0025 H0173 H0263 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA,1.000000
926,"Petit suisse, chocolate","Petit-suisse type cheese, chocolate flavour",A0185 A0452 A0626 A0721 A0724 A0776 A0783 B1201 C0245 E0134 F0018 G0003 H0101 H0136 H0227 H0231 H0296 J0109 J0131 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
927,"Petit suisse, fresa","Petit-suisse type cheese, strawberry flavour",A0185 A0452 A0626 A0721 A0724 A0776 A0783 B1201 C0245 E0134 F0018 G0003 H0101 H0136 H0147 H0227 H0296 J0109 J0131 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA,1.000000
